Periodo;Sede;Facultad  ;Código Depto;Departamento;Id Asignatura;Asignatura;Sección;Duración;Jornada;Cupo;Inscritos;Día;Hora Inicio;Hora Fin;Fecha Inicio;Fecha Fin;Lugar;Edificio;Profesor Principal;RUN
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23637;PÁRSEL I;120;S;Diurno;45;41;jueves;14:15;15:35;01/08/24;31/12/24;201 (EX 22);HOGWARTS - ;S;117871496
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23637;PÁRSEL I;120;S;Diurno;45;41;jueves;15:45;17:05;01/08/24;31/12/24;201 (EX 22);HOGWARTS - ;S;117871496
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23637;PÁRSEL I;110;S;Diurno;45;47;martes;09:45;11:05;01/08/24;31/12/24;213;HOGWARTS - TORRE B;S;117871496
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23637;PÁRSEL I;110;S;Diurno;45;47;jueves;09:45;11:05;01/08/24;31/12/24;205;HOGWARTS - TORRE B;S;117871496
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23639;PÁRSEL II;70;S;Diurno;41;40;lunes;11:15;12:35;01/08/24;31/12/24;313;HOGWARTS - TORRE B;S;117871496
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23639;PÁRSEL II;70;S;Diurno;41;40;miércoles;11:15;12:35;01/08/24;31/12/24;318;HOGWARTS - TORRE B;S;117871496
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23639;PÁRSEL II;10;S;Diurno;40;13;viernes;08:15;09:35;01/08/24;30/12/24;210 (H);HOGWARTS - TORRE D;S;117871496
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23639;PÁRSEL II;10;S;Diurno;40;13;viernes;09:45;11:05;01/08/24;30/12/24;210 (H);HOGWARTS - TORRE D;S;117871496
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;210;S;Diurno;35;24;martes;14:15;15:35;01/08/24;30/12/24;514;BEAUXBATON - EDIFICIO B;S;119234212
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;210;S;Diurno;35;24;martes;15:45;17:05;01/08/24;30/12/24;514;BEAUXBATON - EDIFICIO B;S;119234212
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;210;S;Diurno;35;24;martes;17:15;18:35;01/08/24;30/12/24;514;BEAUXBATON - EDIFICIO B;S;119234212
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;230;S;Diurno;52;32;lunes;14:15;15:35;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;122699188
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;230;S;Diurno;52;32;lunes;15:45;17:05;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;122699188
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;230;S;Diurno;52;32;lunes;17:15;18:35;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;122699188
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;220;S;Diurno;55;55;viernes;14:15;15:35;01/08/24;30/12/24;301;BEAUXBATON - EDIFICIO B;S;122699188
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;220;S;Diurno;55;55;viernes;15:45;17:05;01/08/24;30/12/24;301;BEAUXBATON - EDIFICIO B;S;122699188
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;220;S;Diurno;55;55;viernes;17:15;18:35;01/08/24;30/12/24;301;BEAUXBATON - EDIFICIO B;S;122699188
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23495;REUNIÓN MAGICA  II;80;S;Vespertino;15;2;martes;18:50;20:10;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;124333098
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23495;REUNIÓN MAGICA  II;80;S;Vespertino;15;2;martes;20:15;21:35;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;124333098
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23495;REUNIÓN MAGICA  II;80;S;Vespertino;15;2;martes;21:40;23:00;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;124333098
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13480;ENCANTAMIENTOS  V;10;S;Diurno;50;36;lunes;08:15;09:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;127037820
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13480;ENCANTAMIENTOS  V;10;S;Diurno;50;36;lunes;09:45;11:05;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;127037820
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13480;ENCANTAMIENTOS  V;10;S;Diurno;50;36;lunes;11:15;12:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;127037820
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;10;S;Diurno;70;27;miércoles;14:15;15:35;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;127037820
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;10;S;Diurno;70;27;miércoles;15:45;17:05;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;127037820
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;10;S;Diurno;70;27;miércoles;17:15;18:35;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;127037820
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;230;S;Diurno;30;17;viernes;14:15;15:35;01/08/24;30/12/24;508;BEAUXBATON - EDIFICIO B;S;129008399
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;230;S;Diurno;30;17;viernes;15:45;17:05;01/08/24;30/12/24;508;BEAUXBATON - EDIFICIO B;S;129008399
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;230;S;Diurno;30;17;viernes;17:15;18:35;01/08/24;30/12/24;508;BEAUXBATON - EDIFICIO B;S;129008399
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23494;PREPARACIÓN T.I.M.O;220;S;Diurno;20;17;martes;14:15;15:35;01/08/24;31/12/24;401 (H);BEAUXBATON - EDIFICIO B;S;129008399
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23494;PREPARACIÓN T.I.M.O;220;S;Diurno;20;17;martes;15:45;17:05;01/08/24;31/12/24;401 (H);BEAUXBATON - EDIFICIO B;S;129008399
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23494;PREPARACIÓN T.I.M.O;220;S;Diurno;20;17;martes;17:15;18:35;01/08/24;31/12/24;401 (H);BEAUXBATON - EDIFICIO B;S;129008399
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236003;Examinador de Aparición I;210;S;Diurno;10;6;viernes;08:15;09:35;01/08/24;30/12/24;406;BEAUXBATON - EDIFICIO B;S;129025482
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236003;Examinador de Aparición I;210;S;Diurno;10;6;viernes;09:45;11:05;01/08/24;30/12/24;406;BEAUXBATON - EDIFICIO B;S;129025482
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236021;Examinador de Aparición V;210;S;Diurno;12;11;miércoles;11:15;12:35;01/08/24;30/12/24;406;BEAUXBATON - EDIFICIO B;S;129025482
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236021;Examinador de Aparición V;210;S;Diurno;12;11;miércoles;12:45;14:05;01/08/24;30/12/24;406;BEAUXBATON - EDIFICIO B;S;129025482
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236031;Examinador de Aparición VII;220;S;Diurno;8;8;jueves;11:15;12:35;01/08/24;30/12/24;404;BEAUXBATON - EDIFICIO B;S;129025482
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236031;Examinador de Aparición VII;220;S;Diurno;8;8;jueves;12:45;14:05;01/08/24;30/12/24;404;BEAUXBATON - EDIFICIO B;S;129025482
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;10;S;Diurno;70;70;martes;14:15;15:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;129406030
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;10;S;Diurno;70;70;martes;15:45;17:05;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;129406030
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;10;S;Diurno;70;70;martes;17:15;18:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;129406030
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13487;ESTUDIOS DE DEMONIOS NECROFAGOS  V;20;S;Vespertino;35;29;jueves;18:50;20:10;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;129406030
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13487;ESTUDIOS DE DEMONIOS NECROFAGOS  V;20;S;Vespertino;35;29;jueves;20:15;21:35;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;129406030
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13487;ESTUDIOS DE DEMONIOS NECROFAGOS  V;20;S;Vespertino;35;29;jueves;21:40;23:00;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;129406030
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;20;S;Vespertino;40;10;martes;18:50;20:10;01/08/24;30/12/24;416;HOGWARTS - TORRE B;S;129519484
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;20;S;Vespertino;40;10;martes;20:15;21:35;01/08/24;30/12/24;416;HOGWARTS - TORRE B;S;129519484
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;20;S;Vespertino;40;10;martes;21:40;23:00;01/08/24;30/12/24;416;HOGWARTS - TORRE B;S;129519484
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236009;Hospital San Mungo de Enfermedades y Heridas Mágicas;20;S;Diurno;30;30;jueves;09:45;11:05;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;129645558
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236009;Hospital San Mungo de Enfermedades y Heridas Mágicas;20;S;Diurno;30;30;jueves;11:15;12:35;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;129645558
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23637;PÁRSEL I;60;S;Diurno;44;40;jueves;14:15;15:35;01/08/24;30/12/24;310 (H);HOGWARTS - TORRE D;S;130689724
2024-02;hogwarts;Ministerio de magia;9010;PROGRAMA DE PÁRCEL;WH23637;PÁRSEL I;60;S;Diurno;44;40;jueves;15:45;17:05;01/08/24;30/12/24;310 (H);HOGWARTS - TORRE D;S;130689724
2024-02;Beauxbaton;Ministerio de magia;8020;Ministerio de magia;PH110059;CTI: COMPETENCIAS DE LIDERAZGO MAGICO;220;S;Diurno;38;35;viernes;08:15;09:35;01/08/24;30/12/24;208;BEAUXBATON - EDIFICIO A;S;131635937
2024-02;Beauxbaton;Ministerio de magia;8020;Ministerio de magia;PH110059;CTI: COMPETENCIAS DE LIDERAZGO MAGICO;230;S;Diurno;38;33;viernes;14:15;15:35;01/08/24;30/12/24;208;BEAUXBATON - EDIFICIO A;S;131635937
2024-02;Beauxbaton;Ministerio de magia;8020;Ministerio de magia;PH110059;CTI: COMPETENCIAS DE LIDERAZGO MAGICO;210;S;Diurno;40;34;miércoles;14:15;15:35;01/08/24;30/12/24;413 (H);BEAUXBATON - EDIFICIO B;S;131635937
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;30;S;Vespertino;15;12;miércoles;18:50;20:10;01/08/24;30/12/24;201;HOGWARTS - TORRE B;S;132723203
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;30;S;Vespertino;15;12;miércoles;20:15;21:35;01/08/24;30/12/24;201;HOGWARTS - TORRE B;S;132723203
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;30;S;Vespertino;15;12;miércoles;21:40;23:00;01/08/24;30/12/24;201;HOGWARTS - TORRE B;S;132723203
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;20;S;Diurno;20;7;martes;08:15;09:35;01/08/24;30/12/24;406;HOGWARTS - TORRE B;S;132723203
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;20;S;Diurno;20;7;martes;09:45;11:05;01/08/24;30/12/24;406;HOGWARTS - TORRE B;S;132723203
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;20;S;Diurno;20;7;martes;11:15;12:35;01/08/24;30/12/24;406;HOGWARTS - TORRE B;S;132723203
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HW13977;TALLER DE CASTELLANO;30;S;Vespertino;40;14;viernes;18:50;20:10;01/08/24;30/12/24;210;HOGWARTS - TORRE B;S;132723203
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HW13977;TALLER DE CASTELLANO;30;S;Vespertino;40;14;viernes;20:15;21:35;01/08/24;30/12/24;210;HOGWARTS - TORRE B;S;132723203
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;30;S;Vespertino;30;12;jueves;18:50;20:10;01/08/24;30/12/24;216;HOGWARTS - TORRE B;S;134254541
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;30;S;Vespertino;30;12;jueves;20:15;21:35;01/08/24;30/12/24;216;HOGWARTS - TORRE B;S;134254541
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;30;S;Vespertino;30;12;jueves;21:40;23:00;01/08/24;30/12/24;216;HOGWARTS - TORRE B;S;134254541
2024-02;Beauxbaton;Ministerio de magia;9010;PROGRAMA DE pársel;WH23637;PÁRSEL I;230;S;Diurno;40;40;miércoles;15:45;17:05;01/08/24;30/12/24;410;BEAUXBATON - EDIFICIO B;S;134388880
2024-02;Beauxbaton;Ministerio de magia;9010;PROGRAMA DE pársel;WH23637;PÁRSEL I;230;S;Diurno;40;40;miércoles;17:15;18:35;01/08/24;30/12/24;410;BEAUXBATON - EDIFICIO B;S;134388880
2024-02;Beauxbaton;Ministerio de magia;9010;PROGRAMA DE pársel;WH23637;PÁRSEL I;295;S;Diurno;20;20;miércoles;11:15;12:35;01/08/24;30/12/24;504;BEAUXBATON - EDIFICIO B;S;134388880
2024-02;Beauxbaton;Ministerio de magia;9010;PROGRAMA DE pársel;WH23637;PÁRSEL I;295;S;Diurno;20;20;miércoles;12:45;14:05;01/08/24;30/12/24;504;BEAUXBATON - EDIFICIO B;S;134388880
2024-02;Beauxbaton;Ministerio de magia;9010;PROGRAMA DE pársel;WH233410;PÁRSEL III;250;S;Diurno;20;18;martes;17:15;18:35;01/08/24;31/12/24;505;BEAUXBATON - EDIFICIO B;S;134388880
2024-02;Beauxbaton;Ministerio de magia;9010;PROGRAMA DE pársel;WH233410;PÁRSEL III;250;S;Diurno;20;18;martes;18:50;20:10;01/08/24;31/12/24;505;BEAUXBATON - EDIFICIO B;S;134388880
2024-02;Beauxbaton;Ministerio de magia;9010;PROGRAMA DE pársel;WH233410;PÁRSEL III;230;S;Diurno;47;47;martes;11:15;12:35;01/08/24;30/12/24;507 (H);BEAUXBATON - EDIFICIO B;S;134388880
2024-02;Beauxbaton;Ministerio de magia;9010;PROGRAMA DE pársel;WH233410;PÁRSEL III;230;S;Diurno;47;47;martes;12:45;14:05;01/08/24;30/12/24;507 (H);BEAUXBATON - EDIFICIO B;S;134388880
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;40;S;Vespertino;34;32;viernes;18:50;20:10;01/08/24;30/12/24;309;HOGWARTS - TORRE B;S;134450253
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;40;S;Vespertino;34;32;viernes;20:15;21:35;01/08/24;30/12/24;309;HOGWARTS - TORRE B;S;134450253
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;40;S;Vespertino;34;32;viernes;21:40;23:00;01/08/24;30/12/24;309;HOGWARTS - TORRE B;S;134450253
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;30;S;Diurno;75;63;lunes;08:15;09:35;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;134450253
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;30;S;Diurno;75;63;lunes;09:45;11:05;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;134450253
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;30;S;Diurno;75;63;lunes;11:15;12:35;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;134450253
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13509;ARTES OSCURAS II;30;S;Diurno;20;10;miércoles;08:15;09:35;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;136194663
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13509;ARTES OSCURAS II;30;S;Diurno;20;10;miércoles;09:45;11:05;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;136194663
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13509;ARTES OSCURAS II;30;S;Diurno;20;10;miércoles;11:15;12:35;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;136194663
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13985;ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA;10;S;Vespertino;25;10;viernes;18:50;20:10;01/08/24;30/12/24;211;HOGWARTS - TORRE B;S;137062706
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13985;ELECTIVO AREA:  MAGIA INTERNACIONAL PRIVADA;10;S;Vespertino;25;10;viernes;20:15;21:35;01/08/24;30/12/24;211;HOGWARTS - TORRE B;S;137062706
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HP24090;TALLER DE LIBRO REGLAMENTARIO DE HECHIZOS;20;S;Vespertino;35;3;lunes;18:50;20:10;01/08/24;30/12/24;210;HOGWARTS - TORRE B;S;137062706
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HP24090;TALLER DE LIBRO REGLAMENTARIO DE HECHIZOS;20;S;Vespertino;35;3;lunes;20:15;21:35;01/08/24;30/12/24;210;HOGWARTS - TORRE B;S;137062706
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HP14091;TALLER DE COMPORTAMIENTO ETICO Y SOCIAL DEL MAGO;20;S;Diurno;45;45;viernes;08:15;09:35;01/08/24;30/12/24;301 (H);HOGWARTS - ;S;137062706
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HP14091;TALLER DE COMPORTAMIENTO ETICO Y SOCIAL DEL MAGO;20;S;Diurno;45;45;viernes;09:45;11:05;01/08/24;30/12/24;301 (H);HOGWARTS - ;S;137062706
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH14444;FUNDAMENTOS FILOSOFICOS DE LA MAGIA;20;S;Diurno;40;30;viernes;11:15;12:35;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;138033859
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH14444;FUNDAMENTOS FILOSOFICOS DE LA MAGIA;20;S;Diurno;40;30;viernes;12:45;14:05;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;138033859
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH13143;TIMOS Título Indispensable de Magia Ordinaria;20;I;Diurno;15;7;martes;17:15;18:35;01/08/24;30/12/24;202;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH13143;TIMOS Título Indispensable de Magia Ordinaria;20;I;Diurno;15;7;martes;18:50;20:10;01/08/24;30/12/24;202;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH13143;TIMOS Título Indispensable de Magia Ordinaria;40;I;Diurno;15;6;martes;17:15;18:35;01/08/24;30/12/24;401;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH13143;TIMOS Título Indispensable de Magia Ordinaria;40;I;Diurno;15;6;martes;18:50;20:10;01/08/24;30/12/24;401;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;10;S;Diurno;70;70;jueves;08:15;09:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;10;S;Diurno;70;70;jueves;09:45;11:05;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;10;S;Diurno;70;70;jueves;11:15;12:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;40;S;Vespertino;35;35;martes;18:50;20:10;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;40;S;Vespertino;35;35;martes;20:15;21:35;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;40;S;Vespertino;35;35;martes;21:40;23:00;01/08/24;30/12/24;AULA E;HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;20;S;Diurno;70;64;jueves;08:15;09:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;20;S;Diurno;70;64;jueves;09:45;11:05;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;20;S;Diurno;70;64;jueves;11:15;12:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;210;S;Diurno;40;40;miércoles;14:15;15:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;210;S;Diurno;40;40;miércoles;15:45;17:05;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;210;S;Diurno;40;40;miércoles;17:15;18:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;220;S;Diurno;52;52;jueves;14:15;15:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;220;S;Diurno;52;52;jueves;15:45;17:05;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;220;S;Diurno;52;52;jueves;17:15;18:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;50;S;Vespertino;33;32;miércoles;18:50;20:10;01/08/24;30/12/24;41;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;50;S;Vespertino;33;32;miércoles;20:15;21:35;01/08/24;30/12/24;41;HOGWARTS - TORRE B;S;100
